robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.14545,0.356657,-2.93255,-0.447458
-1.10885,-2.27032,1.17556,2.40271
5,5,-5,-5
3.36087,0.27631,-2.68325,-0.569124
-0.866365,-2.39399,1.40611,2.30788
5,5,-5,-5
3.57092,0.208578,-2.44108,-0.704429
-0.630937,-2.50148,1.62935,2.19929
5,5,-5,-5
3.78152,0.150742,-2.20679,-0.852957
-0.395124,-2.59801,1.84454,2.07735
5,5,-5,-5
3.99896,0.101233,-1.98109,-1.01425
-0.151022,-2.68761,2.05096,1.94253
5,5,-5,-5
4.22977,0.059681,-1.76469,-1.18781
0.109609,-2.77303,2.24792,1.7953
5,5,-5,-5
4.48062,0.0270487,-1.55825,-1.37311
0.395243,-2.8556,2.43474,1.63621
5,5,-5,-5
4.75812,0.00585421,-1.3624,-1.56957
0.714452,-2.93503,2.6108,1.46583
5,5,-5,-5
5.06863,0.000470998,-1.17775,-1.77659
1.07574,-3.00898,2.77549,1.28477
5,5,-5,-5
5.41793,0.0174974,-1.00486,-1.99353
1.48723,-3.07275,2.92825,1.09364
5,5,-5,-5
5.83704,0.0705609,-0.838593,-2.22823
1.98675,-3.11931,3.07097,0.888707
5,5,-5,-5
6.33159,0.180573,-0.678066,-2.48586
2.58289,-3.12809,3.2026,0.66698
5,5,-5,-5
6.86643,0.36142,-0.529387,-2.76089
3.23696,-3.07761,3.31909,0.431163
5,5,-5,-5
7.40541,0.616621,-0.397298,-3.04676
3.90856,-2.95718,3.41785,0.185056
5,5,-5,-5
7.91468,0.937408,-0.284979,-3.3361
4.55879,-2.76907,3.49794,-0.0666139
5,5,-5,-5
8.36645,1.3031,-0.193952,-3.62091
5.15392,-2.5283,3.56021,-0.318437
5,5,-5,-5
8.74176,1.68349,-0.124108,-3.8929
5.66827,-2.26033,3.60719,-0.564618
5,5,-5,-5
9.03148,2.04244,-0.0738675,-4.14372
6.08537,-1.99742,3.64294,-0.79927
