robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-1.01263,-1.48221,0.011946,0.858068
-1.46025,-1.19708,-0.242018,0.963051
-2.15588,-0.49821,-0.134063,0.411828
-2.17784,-0.452232,0.335135,-0.00834547
-2.48093,0.000596324,0.540395,-0.292561
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.01263,-1.48221,0.011946,0.858068
-1.46025,-1.19708,-0.242018,0.963051
-2.15588,-0.49821,-0.134063,0.411828
-2.17784,-0.452232,0.335135,-0.00834547
-2.48093,0.000596324,0.540395,-0.292561
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.01263,-1.48221,0.011946,0.858068
-1.32559,-1.27767,-0.242018,0.963051
-2.35419,-0.189273,-0.134063,0.411828
-2.48093,0.000596324,0.335135,-0.00834547
-2.63211,0.247387,0.540395,-0.292561
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.01263,-1.48221,0.011946,0.858068
-1.32559,-1.27767,-0.242018,0.963051
-2.35419,-0.189273,-0.134063,0.411828
-2.48093,0.000596324,0.0461715,0.305101
-2.63211,0.247387,0.72274,-0.497195
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.01263,-1.48221,0.011946,0.858068
-1.32559,-1.27767,-0.242018,0.963051
-2.15588,-0.49821,-0.134063,0.411828
-2.17784,-0.452232,0.0461715,0.305101
-2.48093,0.000596324,0.72274,-0.497195
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.01263,-1.48221,0.011946,0.858068
-1.32559,-1.27767,-0.242018,0.963051
-2.15588,-0.49821,-0.134063,0.411828
-2.17784,-0.452232,0.0461715,0.305101
-2.56104,0.12761,0.72274,-0.497195
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,0.960755,-0.946629
-1.42204,-1.35684,0.563674,-1.51484
-2.11424,-0.624363,0.536202,-1.5389
-2.59218,0.215303,0.59014,-1.4379
-2.73878,0.444437,0.660034,-1.30428
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.818396,-1.37632,0.960755,-0.946629
-1.42204,-1.35684,0.563674,-1.51484
-2.12943,-0.570032,0.536202,-1.5389
-2.64931,0.260599,0.59014,-1.4379
-2.73878,0.444437,0.660034,-1.30428
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.818396,-1.37632,0.960755,-0.946629
-1.41067,-1.47975,0.563674,-1.51484
-2.12943,-0.570032,0.536202,-1.5389
-2.64931,0.260599,0.59014,-1.4379
-2.73878,0.444437,0.660034,-1.30428
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.818396,-1.37632,1.03268,-0.352418
-1.41067,-1.47975,0.712187,-0.0642081
-2.12943,-0.570032,0.651531,0.148039
-2.64931,0.260599,0.497287,0.302687
-2.73878,0.444437,0.72274,-0.497195
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.818396,-1.37632,0.592158,0.325153
-1.42204,-1.35684,0.177279,1.00787
-2.12943,-0.570032,0.368635,1.02228
-2.64931,0.260599,0.765144,0.0302114
-2.82331,0.523403,0.781694,-0.599445
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.818396,-1.37632,1.03271,-0.345373
-1.42204,-1.35684,0.779145,-0.070244
-2.12943,-0.570032,0.46814,0.426491
-2.64931,0.260599,0.24905,1.66835
-2.82331,0.523403,0.538733,0.325359
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.818396,-1.37632,1.1282,-0.480962
-1.42204,-1.35684,0.923141,-0.120261
-2.12943,-0.570032,0.127299,1.19529
-2.64931,0.260599,0.632231,0.128256
-2.82331,0.523403,0.80702,-0.699169
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.818396,-1.37632,1.10496,-0.412205
-1.42204,-1.35684,0.946189,-0.1294
-2.12943,-0.570032,0.974038,-0.493867
-2.64931,0.260599,0.956906,-0.600232
-2.82331,0.523403,0.928453,-0.700116
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.924048,-1.45603,0.658932,0.449533
-1.21053,-1.26333,0.51328,0.713047
-2.55285,0.280923,0.011946,0.858068
-3.30337,1.288,-0.197621,0.755157
-2.98017,0.834974,0.272973,0.177441
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.924048,-1.45603,0.973003,-0.0965841
-1.21053,-1.26333,0.844135,0.493877
-2.55285,0.280923,0.133268,1.48114
-3.30337,1.288,0.478736,0.474085
-2.98017,0.834974,0.29311,0.950577
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.282128,-2.80779,1.10496,-0.412205
1.5186,-3.36077,0.946189,-0.1294
1.86891,-3.53672,0.974038,-0.493867
2.0516,-3.70085,0.956906,-0.600232
2.51136,-4.15932,0.928453,-0.700116
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.282128,-2.80779,1.08083,-0.458622
1.5186,-3.36077,0.863199,0.0381475
1.86891,-3.53672,0.668055,0.200884
2.0516,-3.70085,0.758274,0.0877994
2.51136,-4.15932,0.818647,-0.313574
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.282128,-2.80779,2.01014,-2.01707
1.5186,-3.36077,2.28694,-2.45525
1.86891,-3.53672,2.30618,-2.53337
2.0516,-3.70085,0.860963,-0.769854
2.51136,-4.15932,0.789301,-0.610261
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.282128,-2.80779,0.929773,-0.542642
1.5186,-3.36077,0.695365,0.148926
1.85477,-3.54445,0.478736,0.474085
2.0516,-3.70085,0.11713,1.47785
2.97262,-4.89842,0.632877,-0.138488
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.282128,-2.80779,1.03271,-0.345373
1.5186,-3.36077,0.779145,-0.070244
1.85477,-3.54445,0.46814,0.426491
