robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-1.01263,-1.48221,0.011946,0.858068
-1.32559,-1.27767,-0.303737,0.821255
-2.15588,-0.49821,0.0461715,0.305101
-2.17784,-0.452232,0.540395,-0.292561
-2.48093,0.000596324,0.739133,-0.620787
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.01263,-1.48221,0.011946,0.858068
-1.32559,-1.27767,-0.303737,0.821255
-2.15588,-0.49821,0.0461715,0.305101
-2.17784,-0.452232,0.540395,-0.292561
-2.48093,0.000596324,0.739133,-0.620787
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.01263,-1.48221,0.011946,0.858068
-1.32559,-1.27767,-0.303737,0.821255
-2.15588,-0.49821,0.0461715,0.305101
-2.17784,-0.452232,0.540395,-0.292561
-2.48093,0.000596324,0.739133,-0.620787
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,1.40466,-0.734998
-1.36907,-1.38534,1.48777,-1.08553
-1.91226,-0.854706,1.75668,-1.5313
-2.12943,-0.570032,2.16247,-2.14462
-2.69734,0.347328,1.9886,-2.08165
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,1.0945,-0.414515
-1.36907,-1.38534,0.986892,-0.232915
-1.42204,-1.35684,0.700497,-0.0208415
-2.12943,-0.570032,0.679545,-0.240704
-2.52275,-0.06258,0.733914,-0.672117
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,1.48777,-1.08553
-1.36907,-1.38534,1.87887,-1.5626
-1.42204,-1.35684,1.412,-1.33799
-2.12943,-0.570032,1.10765,-1.06063
-2.52275,-0.06258,1.02885,-0.9707
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,1.55529,-1.0697
-1.42204,-1.35684,2.24175,-2.38119
-2.12943,-0.570032,1.19694,-1.12819
-2.52984,0.0622637,1.14395,-1.28337
-2.79012,0.414536,1.02327,-0.966478
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,1.33973,-1.15098
-1.42204,-1.35684,2.19377,-2.25881
-2.12943,-0.570032,1.68581,-1.83898
-2.52984,0.0622637,1.04751,-1.09208
-2.79012,0.414536,0.83132,-1.01791
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.924048,-1.45603,1.24674,-0.680759
-1.21838,-1.39799,1.52344,-0.844639
-1.77946,-0.997457,1.30293,-0.858724
-2.82779,0.661501,1.19785,-1.30892
-2.80768,0.576778,1.09286,-1.33178
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,0.79225,0.212261
-1.46748,-1.28815,0.111986,1.61118
-2.12943,-0.570032,0.414117,0.67443
-2.60634,0.0448494,0.725348,-0.0933511
-2.69734,0.347328,0.828636,-0.604421
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,1.23149,-0.69736
-1.46748,-1.28815,1.28678,-0.992469
-2.12943,-0.570032,0.646414,-1.56021
-2.60634,0.0448494,0.668616,-1.18592
-2.69734,0.347328,0.978013,-0.963849
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,1.33973,-1.15098
-1.46748,-1.28815,2.19377,-2.25881
-2.12943,-0.570032,1.68581,-1.83898
-2.60634,0.0448494,1.04751,-1.09208
-2.69734,0.347328,0.83132,-1.01791
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.910764,-1.44556,1.1123,-0.732152
-1.06688,-1.52674,1.01932,-0.875583
-1.81031,-0.939003,0.93691,-0.996456
-2.39734,-0.158171,0.880916,-1.06093
-2.49067,0.00695823,0.978013,-0.963849
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.910764,-1.44556,1.68846,-1.54315
-1.06688,-1.52674,1.53542,-1.58033
-1.81031,-0.939003,1.29461,-1.48179
-2.39734,-0.158171,1.11979,-1.41426
-2.49067,0.00695823,0.876768,-0.929382
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,1.4506,-1.0694
-1.36907,-1.38534,1.52444,-1.23797
-1.42204,-1.35684,1.47475,-1.32731
-2.22111,-0.698645,1.45744,-1.33966
-2.52275,-0.06258,1.44147,-1.29884
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.924048,-1.45603,1.68846,-1.54315
-1.21053,-1.26333,1.53542,-1.58033
-1.8351,-0.748841,1.29461,-1.48179
-2.55285,0.280923,1.11979,-1.41426
-2.85631,0.812478,0.876768,-0.929382
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.924048,-1.45603,1.33973,-1.15098
-1.21053,-1.26333,2.19377,-2.25881
-1.8351,-0.748841,1.68581,-1.83898
-2.55285,0.280923,1.04751,-1.09208
-2.85631,0.812478,0.83132,-1.01791
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,1.64266,-1.30091
-1.32559,-1.27767,1.68846,-1.54315
-1.9757,-0.508022,1.29461,-1.48179
-2.79227,0.720287,0.863885,-1.05229
-2.91513,0.672005,0.880916,-1.06093
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.881549,-1.38365,1.64266,-1.30091
-1.42204,-1.35684,1.6595,-1.69166
-2.12943,-0.570032,2.15152,-2.18001
-2.52984,0.0622637,1.88965,-2.03393
-2.69734,0.347328,1.87483,-2.00566
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,1.31691,-0.941586
-1.42204,-1.35684,1.36097,-1.09051
-2.12943,-0.570032,1.21447,-0.990061
-2.4093,0.0128582,1.16691,-1.04159
-2.80748,0.420077,1.02866,-0.913503
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.924048,-1.45603,1.22294,-0.717496
