robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-2.12982,-0.381995,1.51451,-1.10707
-2.7649,0.878364,1.83016,-1.55899
-3.2488,1.66835,1.72973,-1.57704
-3.23516,1.44596,1.38718,-1.34224
-2.92812,0.712212,1.16466,-1.14528
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.12982,-0.381995,1.51451,-1.10707
-2.7649,0.878364,1.83016,-1.55899
-3.2488,1.66835,1.72973,-1.57704
-3.23516,1.44596,1.38718,-1.34224
-2.92812,0.712212,1.16466,-1.14528
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.03449,-0.385926,1.55621,-1.08522
-2.24826,-0.0128169,1.85033,-1.72896
-3.2488,1.66835,1.55148,-1.53515
-3.33276,1.72135,1.24268,-1.29636
-3.23516,1.44596,1.05478,-1.05217
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.16261,-0.361505,1.45171,-0.886742
-3.08577,1.20867,1.66126,-1.157
-3.318,1.43272,1.78519,-1.58212
-3.32925,1.39467,1.44192,-1.51052
-3.12631,0.989316,1.18338,-1.19519
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.99036,-0.620727,1.45171,-0.886742
-2.76639,0.843601,1.66126,-1.157
-3.52774,1.85092,1.78519,-1.58212
-3.21849,1.27392,1.44192,-1.51052
-2.96122,0.787515,1.18338,-1.19519
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.99036,-0.620727,1.55621,-1.08522
-2.59139,0.665363,1.85033,-1.72896
-3.52774,1.85092,1.55148,-1.53515
-3.21849,1.27392,1.24268,-1.29636
-3.00872,0.899268,1.09198,-1.01469
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.30842,0.104425,1.48406,-0.956791
-2.97081,1.12539,1.95294,-1.63618
-3.37248,1.71239,1.67291,-1.554
-3.599,1.7695,1.45513,-1.45969
-3.50522,1.56786,1.18846,-1.16395
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
