robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-2.12982,-0.381995,1.51451,-1.10707
-2.7649,0.878364,1.83016,-1.55899
-3.2488,1.66835,1.72973,-1.57704
-3.23516,1.44596,1.38718,-1.34224
-2.92812,0.712212,1.16466,-1.14528
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.12982,-0.381995,1.51451,-1.10707
-2.7649,0.878364,1.83016,-1.55899
-3.2488,1.66835,1.72973,-1.57704
-3.23516,1.44596,1.38718,-1.34224
-2.92812,0.712212,1.16466,-1.14528
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.99036,-0.620727,1.55621,-1.08522
-2.76639,0.843601,1.85033,-1.72896
-3.52774,1.85092,1.55148,-1.53515
-3.21849,1.27392,1.24268,-1.29636
-3.00872,0.899268,1.05478,-1.05217
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.99036,-0.620727,1.45171,-0.886742
-2.76639,0.843601,1.66126,-1.157
-3.52774,1.85092,1.78519,-1.58212
-3.21849,1.27392,1.44192,-1.51052
-3.00872,0.899268,1.18338,-1.19519
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.30842,0.104425,1.45171,-0.886742
-2.97081,1.12539,1.66126,-1.157
-3.26376,1.62646,1.78519,-1.58212
-3.4811,1.8565,1.44192,-1.51052
-3.52774,1.85092,1.18338,-1.19519
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.30842,0.104425,1.55621,-1.08522
-2.97081,1.12539,1.85033,-1.72896
-3.26376,1.62646,1.55148,-1.53515
-3.4811,1.8565,1.24268,-1.29636
-3.52774,1.85092,1.09198,-1.01469
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.30842,0.104425,1.48406,-0.956791
-2.97081,1.12539,1.95294,-1.63618
-3.26376,1.62646,1.67291,-1.554
-3.4811,1.8565,1.45513,-1.45969
-3.52774,1.85092,1.18846,-1.16395
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
