robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.72506,0.547511,-3.39196,-0.265636
-1.52391,-2.08805,0.7325,2.56082
5,5,-5,-5
2.53383,0.650518,-3.59873,-0.20037
-1.67891,-2.04259,0.523506,2.62932
5,5,-5,-5
2.34654,0.762177,-3.80814,-0.144131
-1.82919,-1.98797,0.311875,2.6888
5,5,-5,-5
2.16413,0.882013,-4.01979,-0.0970232
-1.97382,-1.92466,0.0979997,2.73914
5,5,-5,-5
1.98745,1.00944,-4.23328,-0.0591359
-2.11195,-1.85324,-0.117721,2.78026
5,5,-5,-5
1.81729,1.14379,-4.44821,-0.0305402
-2.24278,-1.77439,-0.334887,2.81209
5,5,-5,-5
1.65436,1.28426,-4.66418,-0.01129
-2.36563,-1.68889,-0.553093,2.83457
5,5,-5,-5
1.49926,1.43002,-4.88079,-0.00142138
-2.47988,-1.5976,-0.771933,2.84767
5,5,-5,-5
1.35249,1.58011,-5.09761,-0.000952936
-2.58502,-1.50145,-0.990999,2.85136
5,5,-5,-5
1.21447,1.73354,-5.31426,-0.00988554
-2.68065,-1.40143,-1.20988,2.84566
5,5,-5,-5
1.08478,1.89017,-5.53621,-0.0288355
-2.76538,-1.29986,-1.43472,2.83085
5,5,-5,-5
0.962801,2.05025,-5.76623,-0.0590595
-2.8387,-1.19761,-1.66863,2.80619
5,5,-5,-5
0.84853,2.21337,-5.99977,-0.100973
-2.90176,-1.09349,-1.90663,2.77065
5,5,-5,-5
0.741939,2.37914,-6.23233,-0.154243
-2.95576,-0.986423,-2.14381,2.72395
5,5,-5,-5
0.642983,2.54716,-6.45957,-0.217777
-3.00206,-0.875359,-2.37539,2.66658
5,5,-5,-5
0.551601,2.71708,-6.67734,-0.289742
-3.04209,-0.759334,-2.5968,2.59975
5,5,-5,-5
0.467714,2.88851,-6.88181,-0.367638
-3.07737,-0.637447,-2.80375,2.52536
5,5,-5,-5
0.391231,3.06112,-7.06948,-0.448379
