robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-2.12982,-0.381995,1.51451,-1.10707
-2.7649,0.878364,1.83016,-1.55899
-3.2488,1.66835,1.72973,-1.57704
-3.23516,1.44596,1.38718,-1.34224
-2.92812,0.712212,1.16466,-1.14528
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.07711,-0.374782,1.48406,-0.956791
-2.24826,-0.0128169,1.95294,-1.63618
-3.2488,1.66835,1.67291,-1.554
-3.23516,1.44596,1.45513,-1.45969
-2.92812,0.712212,1.18846,-1.16395
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.07711,-0.374782,1.48406,-0.956791
-2.24826,-0.0128169,1.95294,-1.63618
-3.2488,1.66835,1.67291,-1.554
-3.23516,1.44596,1.45513,-1.45969
-2.92812,0.712212,1.18846,-1.16395
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.99036,-0.620727,1.48406,-0.956791
-2.76639,0.843601,1.95294,-1.63618
-3.52774,1.85092,1.83593,-1.57366
-3.21849,1.27392,1.53709,-1.52156
-3.00872,0.899268,1.05671,-1.05367
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.99036,-0.620727,1.6442,-1.28192
-2.76639,0.843601,2.01446,-1.84442
-3.52774,1.85092,1.85033,-1.72896
-3.21849,1.27392,1.43997,-1.42847
-3.00872,0.899268,1.1626,-1.11667
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.32865,-0.0845259,1.6442,-1.28192
-2.68477,0.738816,2.01446,-1.84442
-3.44605,1.50976,1.85033,-1.72896
-3.21538,1.08812,1.43997,-1.42847
-3.11096,0.896578,1.1626,-1.11667
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.32865,-0.0845259,1.73561,-1.50854
-2.68477,0.738816,2.0019,-1.77041
-3.44605,1.50976,1.76338,-1.78925
-3.21538,1.08812,1.33609,-1.32096
-3.11096,0.896578,1.08269,-1.03078
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
