fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.776,16.7755,1,0.371386,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.775,16.7751,1,0.388774,36,0,0,0,0,0
116.776,16.7755,1,0.371386,36,0,0,0,0,0
116.775,16.7751,1,0.388774,36,0,0,0,0,0
116.775,16.7751,1,0.388774,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.776,16.7755,1,0.371386,36,0,0,0,0,0
116.776,16.7755,1,0.371386,36,0,0,0,0,0
116.776,16.7755,1,0.371386,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.775,16.7751,1,0.388774,36,0,0,0,0,0
116.779,16.7787,1,0.483086,36,0,0,0,0,0
116.768,16.7678,1,0.422556,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.775,16.7751,1,0.388774,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.776,16.7755,1,0.371386,36,0,0,0,0,0
116.775,16.7751,1,0.388774,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.781,16.7808,1,0.440034,36,0,0,0,0,0
116.775,16.7751,1,0.388774,36,0,0,0,0,0
116.768,16.7678,1,0.422556,36,0,0,0,0,0
116.776,16.7755,1,0.371386,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.776,16.7755,1,0.371386,36,0,0,0,0,0
116.775,16.7751,1,0.388774,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.779,16.7787,1,0.483086,36,0,0,0,0,0
116.775,16.7751,1,0.388774,36,0,0,0,0,0
116.776,16.7755,1,0.371386,36,0,0,0,0,0
116.775,16.7751,1,0.388774,36,0,0,0,0,0
116.775,16.7751,1,0.388774,36,0,0,0,0,0
116.775,16.7751,1,0.388774,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.775,16.7751,1,0.388774,36,0,0,0,0,0
116.775,16.7751,1,0.388774,36,0,0,0,0,0
116.786,16.7861,1,0.331394,36,0,0,0,0,0
116.768,16.7678,1,0.422556,36,0,0,0,0,0
116.768,16.7678,1,0.422556,36,0,0,0,0,0
