fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
114.713,14.7131,1,0.143934,92,0,0,0,0,0
114.716,14.7158,1,0.135366,92,0,0,0,0,0
114.716,14.7158,1,0.135366,92,0,0,0,0,0
114.7,14.6999,1,0.230759,92,0,0,0,0,0
114.715,14.7151,1,0.17308,92,0,0,0,0,0
114.716,14.7158,1,0.135366,92,0,0,0,0,0
114.688,14.6875,1,0.304709,92,0,0,0,0,0
114.7,14.6999,1,0.230759,92,0,0,0,0,0
114.715,14.7151,1,0.17308,92,0,0,0,0,0
114.7,14.7,1,0.285804,92,0,0,0,0,0
114.676,14.6762,1,0.599236,92,0,0,0,0,0
114.716,14.7158,1,0.135366,92,0,0,0,0,0
114.676,14.6762,1,0.599236,92,0,0,0,0,0
114.715,14.7151,1,0.17308,92,0,0,0,0,0
114.699,14.6994,1,0.262592,92,0,0,0,0,0
114.676,14.6762,1,0.599236,92,0,0,0,0,0
114.716,14.7158,1,0.135366,92,0,0,0,0,0
114.716,14.7161,1,0.203713,92,0,0,0,0,0
114.715,14.7151,1,0.17308,92,0,0,0,0,0
114.715,14.7151,1,0.17308,92,0,0,0,0,0
114.7,14.7,1,0.285804,92,0,0,0,0,0
114.718,14.7175,1,0.128373,92,0,0,0,0,0
114.718,14.7175,1,0.128373,92,0,0,0,0,0
114.716,14.7158,1,0.135366,92,0,0,0,0,0
114.676,14.6762,1,0.599236,92,0,0,0,0,0
114.676,14.6762,1,0.599236,92,0,0,0,0,0
114.716,14.7158,1,0.135366,92,0,0,0,0,0
114.688,14.6875,1,0.304709,92,0,0,0,0,0
114.699,14.6994,1,0.262592,92,0,0,0,0,0
114.715,14.7151,1,0.17308,92,0,0,0,0,0
114.675,14.6751,1,0.61528,92,0,0,0,0,0
114.716,14.7158,1,0.135366,92,0,0,0,0,0
114.676,14.6762,1,0.599236,92,0,0,0,0,0
114.715,14.7151,1,0.17308,92,0,0,0,0,0
114.713,14.7132,1,0.269509,92,0,0,0,0,0
114.725,14.7254,1,0.140786,92,0,0,0,0,0
114.675,14.6751,1,0.61528,92,0,0,0,0,0
