fitness1,subfitness1,distance1,collision1,diversity1,age1,collision_points_begin1,collision_points_end1,fitness2,subfitness2,distance2,collision2,diversity2,age2,collision_points_begin2,collision_points_end2
9.77641,0,9.51289,0,0,49,-1,-1,9.77641,0,9.77641,0,0,50,-1,-1
10.1974,0,10.1974,0,0,10,0,2,9.78445,0,9.78445,0,0,50,-1,-1
11.1377,0,11.1377,0,0,7,-1,-1,9.78445,0,9.78445,0,0,50,-1,-1
11.1377,0,11.1377,0,0,7,-1,-1,9.78445,0,9.78445,0,0,50,-1,-1
11.1377,0,11.1377,0,0,7,-1,-1,10.1974,0,9.36643,0,0,14,3,6
11.3243,0,11.3243,0,0,10,0,2,10.1974,0,9.36643,0,0,14,3,6
11.7192,0,11.7192,0,0,7,-1,-1,11.376,0,11.376,0,0,50,-1,-1
11.7192,0,11.7192,0,0,7,-1,-1,11.376,0,11.376,0,0,50,-1,-1
11.7192,0,11.7192,0,0,7,-1,-1,11.5047,0,11.5047,0,0,14,3,6
11.7956,0,11.7956,0,0,7,-1,-1,11.5047,0,11.5047,0,0,14,3,6
11.7956,0,11.7956,0,0,7,-1,-1,11.7025,0,11.7025,0,0,14,3,6
11.8614,0,11.8614,0,0,49,-1,-1,11.7025,0,11.7025,0,0,14,3,6
12.8793,0,12.8793,0,0,49,-1,-1,11.7025,0,11.7025,0,0,14,3,6
12.8793,0,12.8793,0,0,49,-1,-1,11.9287,0,11.9287,0,0,26,3,5
13.3953,0,13.3953,0,0,49,-1,-1,11.9287,0,11.9287,0,0,26,3,5
14.332,0,14.332,0,0,25,-1,-1,11.9616,0,11.9616,0,0,26,2,6
14.4997,0,14.4997,0,0,10,0,2,12.3347,0,12.3347,0,0,14,2,6
15.3861,0,15.3861,0,0,49,-1,-1,12.3347,0,12.3347,0,0,14,2,6
15.3974,0,15.3974,0,0,49,3,4,12.3516,0,12.3516,0,0,50,-1,-1
15.3974,0,15.3974,0,0,49,3,4,12.3516,0,12.3516,0,0,50,-1,-1
15.3974,0,15.3974,0,0,49,3,4,12.3516,0,12.3516,0,0,50,-1,-1
15.3974,0,15.3974,0,0,49,3,4,12.3516,0,12.3516,0,0,50,-1,-1
15.4117,0,15.4117,0,0,49,3,4,12.6768,0,12.6768,0,0,14,3,6
15.4117,0,15.4117,0,0,49,3,4,12.8634,0,12.8634,0,0,50,-1,-1
15.4117,0,15.4117,0,0,49,3,4,13.0857,0,13.0857,0,0,14,3,6
16.3952,0,16.3952,0,0,13,-1,-1,13.1096,0,13.1096,0,0,14,3,6
