fitness1,subfitness1,distance1,collision1,diversity1,age1,collision_points_begin1,collision_points_end1,fitness2,subfitness2,distance2,collision2,diversity2,age2,collision_points_begin2,collision_points_end2
9.77641,0,9.51289,0,0,48,-1,-1,9.77641,0,9.77641,0,0,48,-1,-1
9.77641,0,9.51289,0,0,48,-1,-1,9.77641,0,9.77641,0,0,48,-1,-1
10.1953,0,10.1953,0,0,48,-1,-1,9.77641,0,9.77641,0,0,48,-1,-1
10.1953,0,10.1953,0,0,48,-1,-1,9.77641,0,9.77641,0,0,48,-1,-1
10.1974,0,10.1974,0,0,9,0,2,9.79418,0,9.79418,0,0,48,-1,-1
10.1974,0,10.1974,0,0,9,0,2,10.1891,0,10.1891,0,0,48,-1,-1
10.2141,0,10.2141,0,0,48,-1,-1,10.1974,0,9.36643,0,0,12,3,6
10.2141,0,10.2141,0,0,48,-1,-1,10.1974,0,9.36643,0,0,12,3,6
10.2141,0,10.2141,0,0,48,-1,-1,10.1974,0,9.36643,0,0,12,3,6
10.2141,0,10.2141,0,0,48,-1,-1,10.1974,0,9.36643,0,0,12,3,6
10.2141,0,10.2141,0,0,48,-1,-1,10.5536,0,10.5536,0,0,48,-1,-1
10.2141,0,10.2141,0,0,48,-1,-1,10.8817,0,10.8817,0,0,48,-1,-1
10.2141,0,10.2141,0,0,48,-1,-1,11.3519,0,11.3519,0,0,48,-1,-1
10.2141,0,10.2141,0,0,48,-1,-1,11.7954,0,11.7954,0,0,48,-1,-1
10.9575,0,10.9575,0,0,9,0,2,11.7984,0,11.7984,0,0,24,2,6
11.1377,0,11.1377,0,0,6,-1,-1,11.7984,0,11.7984,0,0,24,2,6
11.1377,0,11.1377,0,0,6,-1,-1,11.8351,0,11.1955,0,0,48,1,2
11.7956,0,11.7956,0,0,6,-1,-1,11.8351,0,10.9585,0,0,48,1,2
11.7956,0,11.7956,0,0,6,-1,-1,11.8351,0,10.9585,0,0,48,1,2
11.8351,0,11.8351,0,0,6,-1,-1,11.8351,0,11.2936,0,0,48,3,4
11.8351,0,11.8351,0,0,6,-1,-1,11.8351,0,11.2936,0,0,48,3,4
12.3936,0,12.3936,0,0,48,-1,-1,11.8351,0,11.2119,0,0,48,3,4
12.8793,0,12.8793,0,0,48,-1,-1,11.8815,0,11.8815,0,0,24,3,6
12.8793,0,12.8793,0,0,48,-1,-1,11.8815,0,11.8815,0,0,24,3,6
12.8793,0,12.8793,0,0,48,-1,-1,11.8935,0,11.8935,0,0,6,1,3
12.8793,0,12.8793,0,0,48,-1,-1,11.8935,0,11.8935,0,0,6,1,3
12.8793,0,12.8793,0,0,48,-1,-1,11.8935,0,11.8935,0,0,6,1,3
14.2873,0,14.2873,0,0,6,-1,-1,11.9768,0,11.9768,0,0,24,2,6
14.2873,0,14.2873,0,0,6,-1,-1,12.0489,0,12.0489,0,0,24,3,6
14.332,0,14.332,0,0,24,-1,-1,12.0489,0,12.0489,0,0,24,3,6
14.332,0,14.332,0,0,24,-1,-1,12.0489,0,12.0489,0,0,24,3,6
14.4577,0,14.4577,0,0,9,0,2,12.1499,0,12.1499,0,0,24,2,6
15.0514,0,15.0514,0,0,6,-1,-1,12.2065,0,12.2065,0,0,48,1,2
15.0514,0,15.0514,0,0,6,-1,-1,12.6477,0,12.6477,0,0,24,2,6
