robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-2.27724,-0.0786877,1.84383,-1.62426
-2.55448,0.442625,1.91186,-1.74991
-3.10896,1.48525,1.69338,-1.51203
-3.45767,2.02449,1.48602,-1.17146
-3.40371,1.69868,1.20771,-0.96967
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.27724,-0.0786877,1.48753,-1.01211
-2.55448,0.442625,1.77507,-1.42422
-3.10896,1.48525,1.92283,-1.68725
-3.45767,2.02449,1.72024,-1.53166
-3.38768,1.62193,1.1252,-0.990421
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.27724,-0.0786877,1.48753,-1.01211
-2.55448,0.442625,1.77507,-1.42422
-3.10896,1.48525,1.92283,-1.68725
-3.45767,2.02449,1.72024,-1.53166
-3.45889,1.78096,1.1252,-0.990421
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.27724,-0.0786877,1.48753,-1.01211
-2.55448,0.442625,1.77507,-1.42422
-3.10896,1.48525,1.92283,-1.68725
-3.45767,2.02449,1.72024,-1.53166
-3.45889,1.78096,1.1252,-0.990421
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.1406,-0.0608001,1.48753,-1.01211
-2.31128,0.447815,1.77507,-1.42422
-2.8632,1.25095,1.92283,-1.68725
-3.35067,1.29313,1.72024,-1.53166
-3.01097,0.83127,1.1252,-0.990421
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.1406,-0.0608001,1.50609,-1.13464
-2.31128,0.447815,1.85303,-1.46592
-2.8632,1.25095,1.66948,-1.69176
-3.35067,1.29313,1.26412,-1.36827
-3.01097,0.83127,1.04091,-1.06117
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.1406,-0.0608001,1.2576,-0.6875
-2.31128,0.447815,1.76411,-1.24085
-2.8632,1.25095,1.7195,-1.55876
-3.35067,1.29313,1.49746,-1.63339
-3.01097,0.83127,1.04091,-1.06117
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.31128,0.447815,1.15054,-0.442542
-2.8632,1.25095,1.85353,-1.42178
-3.40782,1.53106,1.80068,-1.71401
-3.47809,1.53682,1.48967,-1.3744
-3.40509,1.40209,1.01705,-0.952736
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.31128,0.447815,1.50609,-1.13464
-2.8632,1.25095,1.85303,-1.46592
-3.40782,1.53106,1.66948,-1.69176
-3.47809,1.53682,1.26412,-1.36827
-3.40509,1.40209,1.04091,-1.06117
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.31128,0.447815,1.15054,-0.442542
-2.57265,0.897367,1.85353,-1.42178
-2.98867,1.21917,1.80068,-1.71401
-3.40782,1.53106,1.48967,-1.3744
-3.42745,1.3994,1.01705,-0.952736
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.31128,0.447815,1.2576,-0.6875
-2.57265,0.897367,1.76411,-1.24085
-2.98867,1.21917,1.7195,-1.55876
-3.40782,1.53106,1.49746,-1.63339
-3.42745,1.3994,1.04091,-1.06117
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.31128,0.447815,1.50609,-1.13464
-2.8632,1.25095,1.85303,-1.46592
-3.40782,1.53106,1.66948,-1.69176
-3.50467,1.39707,1.26412,-1.36827
-3.3128,1.15131,1.04091,-1.06117
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.31128,0.447815,1.5963,-0.93579
-2.8632,1.25095,1.89756,-1.61698
-3.40782,1.53106,1.86796,-1.65972
-3.50467,1.39707,1.1252,-0.990421
-3.3128,1.15131,0.989484,-0.873285
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.22833,0.481698,1.5963,-0.93579
-2.8632,1.25095,1.89756,-1.61698
-3.40782,1.53106,1.86796,-1.65972
-3.47809,1.53682,1.1252,-0.990421
-3.3128,1.15131,0.989484,-0.873285
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.31128,0.447815,1.5963,-0.93579
-3.52182,1.62574,1.89756,-1.61698
-3.47809,1.53682,1.86796,-1.65972
-3.43294,1.38513,1.1252,-0.990421
-2.94839,0.896369,0.989484,-0.873285
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.31128,0.447815,1.58757,-1.16557
-3.52182,1.62574,1.73621,-1.39167
-3.47809,1.53682,2.03146,-1.96864
-3.43294,1.38513,1.1921,-1.02205
-2.94839,0.896369,1.01648,-0.954214
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
