robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-1.82633,-0.409703,1.84242,-1.51368
-2.88348,1.30927,2.25309,-2.22573
-3.40782,1.53106,1.99911,-2.2803
-3.40509,1.40209,1.294,-1.96743
-3.20703,1.11762,1.05219,-1.2072
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.82633,-0.409703,1.84242,-1.51368
-2.88348,1.30927,2.25309,-2.22573
-3.40782,1.53106,1.99911,-2.2803
-3.40509,1.40209,1.294,-1.96743
-3.20703,1.11762,1.05219,-1.2072
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.82633,-0.409703,0.493535,-0.227947
-2.88348,1.30927,-0.0123105,0.217958
-3.40782,1.53106,-0.305538,0.473882
-3.40509,1.40209,0.130675,-0.00551627
-3.20703,1.11762,0.407344,-0.433558
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.82633,-0.409703,0.493535,-0.227947
-2.88348,1.30927,-0.0123105,0.217958
-3.40782,1.53106,-0.305538,0.473882
-3.40509,1.40209,0.130675,-0.00551627
-3.20703,1.11762,0.407344,-0.433558
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.22346,-0.336128,0.493535,-0.227947
-2.46015,-0.058953,-0.0123105,0.217958
-2.72722,0.289744,-0.305538,0.473882
-2.86619,0.466617,0.130675,-0.00551627
-3.02673,0.690587,0.407344,-0.433558
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.22346,-0.336128,0.493535,-0.227947
-2.46015,-0.058953,-0.0123105,0.217958
-2.72722,0.289744,-0.305538,0.473882
-2.86619,0.466617,0.130675,-0.00551627
-3.02673,0.690587,0.407344,-0.433558
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.22346,-0.336128,0.944525,-0.540033
-2.46015,-0.058953,0.178101,-0.360134
-2.72722,0.289744,0.0704823,-0.374309
-2.86619,0.466617,0.078101,-0.426801
-2.85174,0.491047,0.251641,-0.512605
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.22346,-0.336128,0.944525,-0.540033
-2.46015,-0.058953,0.178101,-0.360134
-2.72722,0.289744,0.0704823,-0.374309
-2.86619,0.466617,0.078101,-0.426801
-2.85174,0.491047,0.251641,-0.512605
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.22346,-0.336128,0.944525,-0.540033
-2.46015,-0.058953,0.178101,-0.360134
-2.72722,0.289744,0.0704823,-0.374309
