robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.37968,0.269823,-3.37464,-0.271555
-0.812523,-2.45514,0.966142,2.2099
5,5,-5,-5
3.93329,0.115111,-3.56362,-0.210759
-0.151521,-2.76834,0.963016,1.9128
5,5,-5,-5
4.54607,0.0206477,-3.75488,-0.157514
0.580726,-3.02501,0.928178,1.59434
5,5,-5,-5
5.17714,0.0031389,-3.94809,-0.111903
1.33931,-3.2017,0.860913,1.25684
5,5,-5,-5
5.78304,0.0616954,-4.14297,-0.0739982
2.07574,-3.29329,0.760704,0.902737
5,5,-5,-5
6.32284,0.178164,-4.33919,-0.0438591
2.74319,-3.3127,0.627245,0.534511
5,5,-5,-5
6.76206,0.320774,-4.53646,-0.0215335
3.30057,-3.28729,0.460435,0.15471
5,5,-5,-5
7.07361,0.450258,-4.73446,-0.00705636
3.71367,-3.25256,0.260387,-0.234087
5,5,-5,-5
7.23512,0.527388,-4.93287,-0.000450642
3.95281,-3.24441,0.0274282,-0.629279
5,5,-5,-5
7.2231,0.521403,-5.13139,-0.00172672
3.98729,-3.29036,-0.237905,-1.02826
5,5,-5,-5
6.99186,0.413879,-5.33134,-0.0109907
3.76446,-3.40501,-0.540465,-1.4419
5,5,-5,-5
6.53473,0.241366,-5.53329,-0.0285209
3.2801,-3.55434,-0.886329,-1.874
5,5,-5,-5
5.88437,0.0788324,-5.7358,-0.0544358
2.5745,-3.6688,-1.27412,-2.31131
5,5,-5,-5
5.08777,0.000770371,-5.93743,-0.0886645
1.70261,-3.679,-1.69902,-2.74118
5,5,-5,-5
4.21107,0.0626337,-6.1368,-0.130945
0.738456,-3.53472,-2.15289,-3.15228
5,5,-5,-5
3.3332,0.286003,-6.33252,-0.18083
-0.231525,-3.2201,-2.62472,-3.53526
5,5,-5,-5
2.53139,0.651899,-6.5233,-0.237693
-1.12315,-2.76047,-3.10127,-3.88321
5,5,-5,-5
1.86534,1.10463,-6.7079,-0.300737
